15_Class_Normal.rgb.256p.TL.3D.Xception.wInit.imagenet.TrainableAfter.allDefault.lr0.0001.opt.Adam.batch64,0.8043,0.6385
15_Class_Normal.rgb.256p.TL.3D.Xception.wInit.imagenet.TrainableAfter.allDefault.lr0.0001.opt.Adam.batch64,0.8043,0.6385
15_Class_Normal.rgb.256p.TL.3D.Xception.wInit.imagenet.TrainableAfter.allDefault.lr0.0001.opt.Adam.batch64,0.8043,0.6385
